,S3KO_126_Proteins_norm,S3KO_127C_Proteins_norm,S3KO_129N_Proteins_norm,S3FL_127N_Proteins_norm,S3FL_130N_Proteins_norm,DFC_128N_Proteins_norm,DFC_129C_Proteins_norm,DKO_128C_Proteins_norm,DKO_130C_Proteins_norm,DKO_131_Proteins_norm
265,2414.8119078775094,2332.0383310886773,2619.503886092825,2445.4809808908863,2571.9427889051776,2649.5272521116112,2677.288741942892,2922.6644861167197,2879.8441728294697,2665.7405483285575
267,1861.1323118529426,1741.0760355927566,1859.5646872180153,1804.970434227239,1811.2356637617752,1786.3299941841985,1831.5313261614,1915.2887601833593,1797.8823473484333,1856.2099156534487
269,8743.730683909043,8445.591562321231,9219.10767093442,8296.872713063374,8260.206624950217,7442.379704420483,10144.514073819228,9425.546258727565,8769.128499244507,8365.46606917653
270,4697.978404608787,4351.743337467159,4418.099239303692,4556.640612136619,4584.196372374371,4050.8801151590937,4436.102989224289,4514.836877737556,4558.605965118028,4492.069734043799
272,4605.245276671735,4540.998965262152,4351.250719517283,4441.615633137511,4385.647960280066,4174.632435625315,4237.455339966003,4242.935552627461,4468.716836048556,4329.765197776268
275,2909.607374130115,2918.172193859464,2883.19625567374,2884.9378497380626,2957.1859765508434,2647.7219666197625,2744.8289426907095,2888.0448751993067,2834.9494912742402,3002.1121939186605
276,6905.851977443754,7136.802268355257,7280.173975696384,6667.224158345628,6825.027580513326,6588.208873952314,7223.912059663609,7281.438355909113,6913.980491423402,6905.389258989599
282,510.9229667633978,494.29896584175003,523.3564081649297,493.80089064475175,520.2758639306976,485.8023258564607,586.4319391134018,540.1758338383664,527.9614550895017,458.2660518459634
283,4811.339730873598,4910.989457219547,4883.861401594012,5208.576845361948,5567.25796300249,4649.332255706908,4250.698516583222,5192.831734085244,5176.656081195023,5127.153819555851
284,2331.642762801507,2569.8623115894393,2435.398272153383,2286.961581619161,2187.983745218331,2328.8182844847056,2334.5312525863214,2264.452264578983,2300.603014807995,2423.6592060990197
285,1054.94481538906,1075.604395887401,1110.0773741730025,1090.1449178262712,1177.7575708459667,1157.1880002749583,1136.625731301504,1139.699572106584,1175.9413588699842,1213.6319327918145
286,101.07817180600897,98.55683268363565,121.82979420356904,98.79858379806527,100.85469091954474,93.51378847775794,237.89560905113564,108.03516676767327,83.30457577470406,84.4249195079502
291,20.909491941317253,17.230877568128424,24.169985981405116,20.451018803681148,20.743863950151223,15.705983779082898,10.714933808477264,23.079740611608738,19.65389392528946,20.29992446595656
294,1798.685129642551,2145.9069832923014,2107.6881018649624,1853.937662348729,1720.8516851218305,1948.3543670776112,2235.3278204718804,1846.4891524554207,2151.2533741675975,1920.9989269162913
296,9999.14408122876,9926.216256211124,9203.53871600045,9887.923570320652,10118.560493970192,9165.976027762943,8476.836960167237,9121.772910868103,9263.568592106103,9982.440426404079
299,5299.384150400756,5193.121408609782,5319.030023070031,5387.451249264567,5852.535482469331,5137.3009241535865,4915.024412708813,5623.6535588352735,5335.084424105478,5514.275276310846
301,398.3117568014157,447.52944101397287,608.0602329105747,459.0437600957726,443.81990822871165,507.3754874840516,765.0944309311574,516.7663826465918,458.22504974037815,452.4796247785645
302,8376.079930985703,7868.546514091877,8496.40331532826,8566.096453558785,8432.578256345521,8967.845945032557,7971.790360992382,8396.299730976536,7968.805976053278,8069.125115757612
304,255.2270720370653,276.45144230184064,336.6378227680388,223.3289659031096,251.0995341013543,288.21382877363044,455.20409808823075,313.77456879115687,299.69694087091136,216.56414745691043
305,156.96183636665958,166.53359144141703,156.23391839331686,151.7984071766192,174.54479809484383,129.98055541309984,148.08279308344981,161.55818428126116,167.9061090165592,155.56951459891945
307,3036.377029307967,3061.131672584046,3042.696388388868,3130.2540612094494,3239.0061853593265,2808.3923753942886,2904.8305947296567,3053.449682915836,3055.132962812889,3037.4947725439024
308,509.89155684700995,627.4122288131158,579.3175468786335,582.9020429913063,584.4830618716419,542.3077617513221,659.0286254787027,540.0659303116444,557.1928810799068,510.62847383291665
314,3202.2464967707033,3979.9540176317732,3467.957493088726,3430.778422033496,3335.6133231843164,3634.2202236404346,4457.89403438535,3268.9704988175727,3775.044123040751,3284.4139472396264
315,3618.6548093778333,3513.3001960202073,3944.607036451751,3763.467530741267,3783.7795648121073,3578.978487589867,3880.3711413598953,3880.4737214984825,3644.6500146125613,3736.988431478312
316,4236.188055680593,4510.797591942191,4844.44908211082,4504.6969446587245,4633.586524636636,5012.6459609414405,5220.941792566574,4775.308236068569,4668.148988112788,4415.897587566401
318,10365.575895160004,10246.880994250965,10747.151604488567,10491.564674634003,10061.465477955015,11403.176073536331,10308.849856387447,10624.703638790721,10456.27063209004,10278.30708252239
319,41.25639665551386,34.65110543920331,36.03723135065358,40.61399508900058,48.59990982606858,41.25077348874072,35.154614292981584,41.433629574173786,32.024872842730545,33.01109212220973
321,1051.1942338749225,1129.947932833037,1102.456207422109,1133.2552814077396,1133.800335332551,1039.9347075793912,1173.8270183444192,1137.391598045423,1133.4410603310332,1128.6378565231364
323,2578.055968280349,2560.300121290643,2718.034684800805,2586.6218148881226,2564.3367054567893,2480.913587172951,2628.7705585179892,3052.680358228782,3299.5595623913623,3016.530831857097
329,8290.004085236244,7768.001503227302,7719.915297222939,7535.672351206173,7526.268962332962,6910.181541423513,7177.320156473939,7611.8083572352825,7557.570693007374,7727.441340400717
332,7721.978514920101,7663.10143539496,7645.663358307091,7621.028950814025,7571.214000891622,6548.673121680829,7556.195400241107,7351.33699890427,7384.277222204187,7489.059517115909
337,1955.4594369335036,1924.745829450829,1975.5152956423235,1913.9465203407512,2018.7730835678121,1965.504579250173,2021.390321846441,2080.034146739557,2007.1913293548157,1992.80753822811
338,398.49928587712253,367.05556226172473,297.11662947411963,367.83029594789895,367.36395252672565,328.4716952418544,311.8166130781586,295.97019746220155,352.47313318805925,360.9402457615174
340,3523.3900389187374,3507.051636022974,3642.37333787346,3586.417396121605,3719.8687077847367,3258.720841335924,3424.444688183453,3667.700493764794,3540.5941193634403,3669.163917491588
343,4420.8104307140175,4428.524885311952,3960.3937390071733,4268.886136293275,4298.721292298481,3733.8719827904783,3816.4427160531377,3872.1210534676143,3953.6251896715535,4215.649267250354
344,8220.524562686845,8222.158204844402,8180.778138030542,8755.628430640787,8567.512152326028,8521.12805007462,7687.664026295682,8408.27921538923,8511.632559035512,8699.655947183843
348,30.473474802368195,16.946852113708722,16.657693041238662,20.64304714925562,27.460924657819238,17.24047644715422,16.493774514172866,15.276590214350545,19.953191802324326,22.10225420826112
350,6588.834074961271,6770.598782456792,6619.854313636825,6546.150286460924,6644.160842928912,6149.434235158509,6454.844675747287,6541.238103436804,6618.274188912956,6863.6510965362295
351,118.42461130889548,98.74618298658211,91.88949625363027,96.59025782395884,90.28519833542009,181.34092765619278,63.567247762651625,72.09671352959681,90.8867886595873,108.80380075912232
352,3168.4912631434645,3309.464594898336,3675.5798501452105,3620.98249832501,3964.251181178423,4478.913305276399,4475.952911590649,4221.834075496848,3977.5690198343427,2959.140858483715
353,4555.268777995851,5058.303992911899,4782.717631428582,4701.5259988725575,4594.074402826824,4621.711387681624,4850.012454769737,4260.410213376251,4574.069688764828,4688.428816494875
354,5402.712671115248,5354.447866720171,5487.784429696959,5317.648945648247,5305.885277230584,5021.943181224461,5324.4793552102865,5364.501042824924,5350.348615834256,5445.786746103272
355,99.95299735176768,86.72243874948151,102.99462494778936,81.61204686915012,85.84008463181625,105.06761562558904,129.06077576053514,99.7924022635273,100.86338456074947,85.27865464904183
359,3904.16782714156,3631.454785058802,3849.9956949299444,3845.1755917832047,4052.857114336926,3304.575092828879,3555.1909591498156,4064.7819358111865,3776.4408464669136,3923.3872706166517
361,6408.056045979837,6235.589501481551,5987.732968555572,6309.379336367602,6366.588187214983,5754.257240992848,5836.629112752559,6212.0770409045745,6437.298739265873,6489.430526357732
362,3162.490332720845,2754.005481204878,2889.4020628851817,2918.6388243863826,2997.2907801878027,2735.0075201506424,2825.732712570448,3165.2215695920554,2906.481683885573,3002.776210139509
363,4109.605929578448,3834.154284362994,4059.6866543902433,3921.698887494631,3899.2537408012827,3559.9327256508645,4096.355312735269,4192.0502197552005,4102.176702639858,4251.411283716081
364,8183.11251208332,8106.3704945926365,8369.565325831247,8583.379004660486,8693.555820899328,7793.507732585038,7780.607047645619,8602.58865063363,8468.334132824468,8649.66501169992
368,86.54466843872567,99.31423389542152,99.83728443670492,94.8620027137886,98.6815242200051,94.14563839990495,83.91358274728823,93.6378047670983,88.29287372528515,83.1917465263734
370,7591.552042765964,7474.129833054387,7824.9785245745425,7879.691132302836,7919.612134949638,7593.933421461174,7164.197372371422,8538.954508661624,8948.208395670368,8835.874131918019
373,5705.009541154739,5282.684101903461,5039.768698555147,5355.382515553631,5203.647662047696,5217.27507144248,4519.294216883366,4910.0499598296765,5355.835743579895,5321.520853344379
379,7747.482469216237,7938.227425576177,8196.673714396691,7966.77598702086,7669.105282675431,8630.257558056868,8043.062729695961,7647.74681047336,7389.265520154768,7365.647359498109
380,4973.364852284343,4760.929342134473,5087.128806221414,5003.394558115626,4935.459135263598,5193.806360048448,4707.708502391983,5126.450003945189,5157.9000809008385,5099.549716660555
382,7410.961542860238,7616.710611173076,7182.4052936634935,7582.431253353556,7586.426167788401,9589.044682777663,6670.828847122659,7337.159443957139,7606.555778882079,7973.4119204952285
387,2572.5238605469963,2536.820683725281,2652.492650743121,2405.4430708386094,2466.8405448910785,2343.1703041449023,2724.6030002207744,2607.5710750048993,2447.5582724321134,2420.3391249947745
388,3671.256715113613,3137.3451695199988,3420.4885116117316,3422.32917482822,3688.5553512504607,3214.1302896872635,3051.589070151384,3622.530144282074,3526.128055306755,3453.643224096012
389,15491.026827842628,14901.679491583942,15668.465596972683,15884.104675056293,15432.15063495369,16272.121309326623,15058.214168866318,15000.292748171572,14611.023995129022,14677.699124027688
392,5051.658241391966,5640.082798714916,5317.6146635305795,5280.107404088438,5120.079524419944,5773.122474382667,4998.697210426696,5048.858114079494,5173.663102424674,5261.759393467965
398,9282.68924749062,9778.901720518774,11275.84282937912,9531.422946761648,9731.341700234036,10831.622686817062,13199.474134382268,10269.165729845223,9712.41564169939,9570.086353256822
403,3813.591283575136,3649.727089293136,3629.7439758291225,3693.0891420882235,3687.6663285097397,3428.778734668063,3405.9042409193457,3690.120813216071,3808.465719309644,3784.038723698473
413,3452.5040483015364,3511.8800687481084,3458.1588501232914,3448.9251006902837,3627.9042442723994,3429.7716416885796,3627.0652904269045,3375.576919737861,3333.7792863323484,3458.0067592615915
418,75.19915935845937,96.75800480564423,134.56803005863387,89.6772373832779,87.42056950420871,111.65690767083647,145.91572781881396,118.14629122609234,103.15800161801677,69.81656264927116
419,26.53536421252369,25.183590291880005,31.029036057209268,26.595925862064213,37.04261419669861,43.68790890273634,30.459306219603906,41.87324368106157,43.39819217005541,25.232616392263765
420,5094.977457880255,5234.683800106532,4825.831660476494,5118.515551287521,5284.746292062335,5714.5409601721785,4800.04956116841,5063.914897240401,5111.3093780424115,5368.855723944905
422,17.815262192153714,18.08295393138752,21.883635956137066,11.137644043319309,13.730462328909619,13.720169738049428,19.74437241112664,14.287458473853027,18.157404540115134,14.892935239042899
423,2148.520620373738,2540.6076897842104,2309.5401469529133,2196.5162308535846,2247.3507082375736,2361.2231590633883,2610.470896283287,2209.6104047447316,2326.8414620280514,2216.106707353632
424,3991.181318269553,4244.665741150932,4256.857125616931,3995.5337863680147,3916.5402940930753,3956.102626837042,4101.89336841156,4167.321926242763,4154.354299202937,4209.862840182955
428,254.47695573423778,272.948461697331,251.49850277948565,272.6802507157486,264.829996430264,206.79545309125817,242.8317021539173,239.04017062023334,254.60272739765838,255.7411044870042
429,10928.819474045622,10706.623529804983,10574.477740675466,11126.89045596714,10856.745709682002,9111.546670183707,9615.87054176278,10709.549161420064,10464.850504565038,10948.204589898956
430,1522.1735075127547,1517.7373532673996,1715.7423832475822,1508.8627253514048,1548.3812734220019,1529.8891900671038,1897.2656391886878,1618.87894861427,1578.8960673179238,1550.0984378420383
432,5477.630536860146,5745.266892001677,5838.5758478595135,5526.383757287697,5502.754424147972,5290.750190960718,5936.434507440509,5906.435333090842,5713.496706636559,5665.291536823943
441,7536.606023583849,7378.318579763475,6821.161989671141,7639.079615298025,7547.901849023834,7139.633327437471,6271.968445914961,7190.108525203175,7287.404476003902,7620.345009923779
442,69.01069986013228,88.71061693041942,103.21237256924346,85.26058543506505,90.58153924899366,97.93673793278704,102.21324498199098,99.35278815663952,93.58046955290109,77.21560053873198
446,8.438808406809654,9.46751514732331,6.0969334007148035,10.657573179383132,9.878030452452963,7.582199065764158,8.788653573245396,7.693246870536246,6.983617130813514,9.770524392493112
447,667.3222159029368,621.2583439673556,550.4659870359652,601.9128492031789,602.4610772951062,553.9518531737457,588.5990043780375,583.3679198400913,601.8880307171132,646.1826423462435
449,9551.887235667848,8311.531547835133,8783.830175647672,9584.902841004137,9785.572087418002,17109.14192762223,10889.382562280449,13849.383016339349,13422.113061587528,12131.576354912078
450,3155.1766987682763,3080.4454034845853,3103.2302271531084,3082.439003161406,2987.3139694308247,2710.2751089123167,2953.107993125155,3112.6876838189646,3061.517984189633,3173.997535658442
451,92.07677617207867,76.49752239037234,76.86491037329735,67.59397764221374,74.48034961149534,103.08180158455558,81.14455490914243,111.6619831494975,64.64834143953081,66.30676262478336
459,2754.8021221340846,2747.9462715105906,2551.675502009872,2867.3672561179987,2895.2507256139634,2776.168029364791,2357.285437864998,2689.888816519637,2702.1609998297718,2891.9803607178396
466,1028.5969802522434,1118.3028892018294,1029.7285018564396,1028.0237480329297,1016.5481138619343,1002.2042407997552,1050.1839057454738,1001.3310319636533,1006.1396966322042,1013.5733313960087
467,16.596323200058986,33.230978167104816,26.674083628127267,26.115854998128036,28.053606484966412,35.38359564023274,32.14480142543179,28.465013420984107,27.734936605230814,27.983540735781244
468,5155.268055720018,5611.869603575892,4484.730011468646,5467.719097714696,4822.849588105634,6524.121238991688,5087.065316217958,4353.608404036461,4609.785902090989,4758.4350980643885
469,3938.0168253066513,3770.5325825729815,4045.6419328064535,3997.4540698237597,3953.978029507872,3424.1752566638493,4149.448411718847,4085.663605888356,4141.3847245314255,4213.94179696817
475,3019.0305898050806,2783.4494533130533,2815.4767454015146,2869.095511228169,2957.97621898704,2481.0941157221355,2433.975469730167,2788.801990569389,2893.6118751730737,2976.689858606154
476,3833.0005429107982,3860.5686516240257,3553.4234345094605,3997.7421123421213,4068.168061538228,3622.666396492604,3191.6055647498006,3670.3381784061207,3851.4648476436532,3977.0777250453034
477,11.908096307386955,13.443871509199099,14.371343015970607,8.545261378063953,9.384128929830315,10.290127303537071,13.122784102517098,15.1666866876286,12.071681040406217,10.529400073463451
478,9276.782081605854,9221.738454098797,8657.31880758284,9656.817456421779,9650.835752046545,9015.595746291954,8045.350187475299,9208.48679345172,9719.000194994156,9811.029381964905
